1	0	0	0	1	0	0	0	1	0	0	0	
1	1.03587e-06	0.000438306	1.03587e-06	0.999989	-0.00472666	-0.000438306	0.00472666	0.999989	-0.00019425	0.00209477	0.88636	
1	4.1559e-06	0.000878327	4.14819e-06	0.999955	-0.00945422	-0.000878327	0.00945422	0.999955	-0.000777759	0.00837949	1.7727	
0.999999	9.37676e-06	0.00132005	9.34592e-06	0.999899	-0.0141826	-0.00132005	0.0141826	0.999899	-0.00175204	0.0188549	2.659	
0.999998	1.6715e-05	0.00176347	1.66379e-05	0.999821	-0.0189116	-0.00176347	0.0189116	0.99982	-0.00311861	0.0335217	3.54524	
0.999998	2.61873e-05	0.00220857	2.6033e-05	0.999721	-0.0236411	-0.00220857	0.0236411	0.999718	-0.00487894	0.0523803	4.4314	
0.999996	3.78099e-05	0.00265533	3.75399e-05	0.999597	-0.028371	-0.00265534	0.028371	0.999594	-0.00703454	0.0754311	5.31746	
0.999995	5.15993e-05	0.00310376	5.11673e-05	0.999452	-0.0331012	-0.00310376	0.0331012	0.999447	-0.00958688	0.102675	6.2034	
0.999994	6.75717e-05	0.00355382	6.69236e-05	0.999284	-0.0378315	-0.00355384	0.0378315	0.999278	-0.0125374	0.134111	7.0892	
0.999992	8.57434e-05	0.00400552	8.48173e-05	0.999094	-0.0425618	-0.00400554	0.0425618	0.999086	-0.0158876	0.16974	7.97484	
0.99999	0.000106131	0.00445884	0.000104857	0.998881	-0.047292	-0.00445887	0.047292	0.998871	-0.0196389	0.209561	8.8603	
0.999988	0.000128749	0.00491377	0.000127051	0.998646	-0.0520219	-0.00491382	0.0520219	0.998634	-0.0237927	0.253575	9.74556	
0.999986	0.000153615	0.00537029	0.000151407	0.998388	-0.0567515	-0.00537036	0.0567515	0.998374	-0.0283505	0.301782	10.6306	
0.999983	0.000180744	0.0058284	0.000177934	0.998108	-0.0614805	-0.00582849	0.0614805	0.998091	-0.0333136	0.35418	11.5154	
0.99998	0.000210153	0.00628807	0.000206639	0.997806	-0.0662089	-0.00628819	0.0662089	0.997786	-0.0386835	0.41077	12.3999	
0.999977	0.000241856	0.00674931	0.000237531	0.997481	-0.0709365	-0.00674946	0.0709365	0.997458	-0.0444616	0.47155	13.2842	
0.999974	0.00027587	0.00721208	0.000270617	0.997133	-0.0756632	-0.00721228	0.0756631	0.997107	-0.0506492	0.536521	14.1682	
0.99997	0.000312209	0.00767638	0.000305906	0.996764	-0.0803888	-0.00767664	0.0803888	0.996734	-0.0572477	0.60568	15.0518	
0.999967	0.000350891	0.00814221	0.000343404	0.996371	-0.0851133	-0.00814253	0.0851133	0.996338	-0.0642584	0.679028	15.9351	
0.999963	0.000391929	0.00860953	0.000383121	0.995956	-0.0898365	-0.00860993	0.0898365	0.995919	-0.0716828	0.756563	16.818	
0.999959	0.000435339	0.00907835	0.000425062	0.995519	-0.0945583	-0.00907883	0.0945582	0.995478	-0.0795222	0.838283	17.7006	
0.999954	0.000481136	0.00954864	0.000469237	0.99506	-0.0992785	-0.00954923	0.0992785	0.995014	-0.0877778	0.924188	18.5827	
0.99995	0.000529336	0.0100204	0.000515651	0.994577	-0.103997	-0.0100211	0.103997	0.994527	-0.0964511	1.01428	19.4645	
0.999945	0.000579954	0.0104936	0.000564313	0.994073	-0.108714	-0.0104944	0.108714	0.994018	-0.105543	1.10855	20.3457	
0.99994	0.000633003	0.0109682	0.000615229	0.993546	-0.113429	-0.0109692	0.113428	0.993486	-0.115056	1.207	21.2266	
0.999934	0.0006885	0.0114443	0.000668408	0.992997	-0.118141	-0.0114455	0.118141	0.992931	-0.124989	1.30962	22.1069	
0.999929	0.000746459	0.0119217	0.000723855	0.992425	-0.122852	-0.0119231	0.122852	0.992353	-0.135346	1.41643	22.9868	
0.999923	0.000806894	0.0124006	0.000781578	0.991831	-0.12756	-0.0124022	0.12756	0.991753	-0.146126	1.52741	23.8661	
0.999917	0.00086982	0.0128808	0.000841584	0.991214	-0.132266	-0.0128827	0.132266	0.991131	-0.157332	1.64256	24.7449	
0.99991	0.000935251	0.0133624	0.000903879	0.990575	-0.136969	-0.0133646	0.136969	0.990485	-0.168965	1.76188	25.6231	
0.999904	0.0010032	0.0138453	0.000968471	0.989914	-0.141669	-0.0138478	0.141669	0.989817	-0.181025	1.88536	26.5007	
0.999897	0.00107369	0.0143296	0.00103536	0.98923	-0.146367	-0.0143324	0.146367	0.989127	-0.193514	2.01302	27.3777	
0.99989	0.00114672	0.0148152	0.00110457	0.988524	-0.151062	-0.0148184	0.151061	0.988413	-0.206433	2.14483	28.2542	
0.999882	0.00122232	0.0153021	0.00117609	0.987795	-0.155753	-0.0153057	0.155753	0.987677	-0.219783	2.28081	29.1299	
0.999874	0.00130049	0.0157902	0.00124993	0.987045	-0.160442	-0.0157943	0.160441	0.986919	-0.233566	2.42094	30.005	
0.999867	0.00138125	0.0162797	0.0013261	0.986271	-0.165127	-0.0162843	0.165126	0.986138	-0.247783	2.56522	30.8795	
0.999858	0.00146461	0.0167704	0.00140461	0.985476	-0.169808	-0.0167755	0.169808	0.985334	-0.262434	2.71366	31.7532	
0.99985	0.0015506	0.0172623	0.00148545	0.984659	-0.174486	-0.0172681	0.174486	0.984508	-0.277522	2.86624	32.6262	
0.999841	0.00163921	0.0177555	0.00156864	0.983819	-0.17916	-0.0177619	0.17916	0.98366	-0.293047	3.02297	33.4984	
0.999832	0.00173047	0.0182499	0.00165419	0.982957	-0.183831	-0.0182569	0.18383	0.982789	-0.30901	3.18384	34.3699	
0.999823	0.00182438	0.0187454	0.00174209	0.982072	-0.188497	-0.0187532	0.188496	0.981895	-0.325412	3.34885	35.2406	
0.999813	0.00192096	0.0192422	0.00183236	0.981166	-0.193159	-0.0192508	0.193158	0.980979	-0.342255	3.518	36.1106	
0.999803	0.00202023	0.0197401	0.001925	0.980237	-0.197817	-0.0197496	0.197816	0.98004	-0.359539	3.69127	36.9796	
0.999793	0.00212219	0.0202391	0.00202001	0.979286	-0.202471	-0.0202495	0.20247	0.979079	-0.377266	3.86867	37.8479	
0.999782	0.00222687	0.0207393	0.0021174	0.978313	-0.20712	-0.0207507	0.207119	0.978096	-0.395436	4.05019	38.7153	
0.999772	0.00233426	0.0212405	0.00221718	0.977318	-0.211765	-0.0212531	0.211763	0.97709	-0.414052	4.23583	39.5818	
0.999761	0.00244439	0.0217429	0.00231936	0.976301	-0.216404	-0.0217566	0.216403	0.976062	-0.433113	4.42559	40.4474	
0.999749	0.00255727	0.0222464	0.00242392	0.975262	-0.221039	-0.0222613	0.221038	0.975011	-0.452621	4.61945	41.3121	
0.999738	0.0026729	0.0227509	0.00253089	0.974201	-0.225669	-0.0227671	0.225668	0.973938	-0.472577	4.81743	42.1758	
0.999726	0.00279131	0.0232564	0.00264027	0.973117	-0.230294	-0.0232741	0.230292	0.972843	-0.492981	5.0195	43.0386	
0.999713	0.0029125	0.023763	0.00275206	0.972012	-0.234914	-0.0237821	0.234912	0.971726	-0.513836	5.22567	43.9004	
0.999701	0.00303648	0.0242706	0.00286627	0.970885	-0.239528	-0.0242913	0.239526	0.970586	-0.535141	5.43593	44.7612	
