1	0	0	0	1	0	0	0	1	0	0	0	
0.999997	2.4423e-06	0.00229706	2.4423e-06	0.999998	-0.00212645	-0.00229706	0.00212645	0.999995	-0.00106268	0.000983752	0.925251	
0.999989	9.7885e-06	0.0045984	9.79057e-06	0.999991	-0.00425776	-0.0045984	0.00425776	0.99998	-0.00425271	0.00393726	1.85049	
0.999976	2.20676e-05	0.00690392	2.20759e-05	0.99998	-0.00639384	-0.00690392	0.00639384	0.999956	-0.00957399	0.00886497	2.77572	
0.999958	3.93081e-05	0.00921353	3.9329e-05	0.999964	-0.00853463	-0.00921353	0.00853463	0.999921	-0.0170303	0.0157713	3.70091	
0.999934	6.15379e-05	0.0115271	6.15797e-05	0.999943	-0.01068	-0.0115271	0.01068	0.999877	-0.0266255	0.0246605	4.62607	
0.999904	8.87842e-05	0.0138446	8.88575e-05	0.999918	-0.0128299	-0.0138446	0.0128299	0.999822	-0.0383632	0.0355368	5.55119	
0.999869	0.000121074	0.0161659	0.000121191	0.999888	-0.0149843	-0.0161659	0.0149843	0.999757	-0.0522469	0.0484044	6.47624	
0.999829	0.000158433	0.018491	0.000158609	0.999853	-0.0171431	-0.018491	0.0171431	0.999682	-0.0682801	0.0632674	7.40124	
0.999783	0.000200887	0.0208196	0.000201139	0.999814	-0.0193061	-0.0208196	0.0193061	0.999597	-0.0864662	0.0801298	8.32616	
0.999732	0.000248461	0.0231518	0.000248809	0.999769	-0.0214733	-0.0231518	0.0214733	0.999501	-0.106809	0.0989954	9.25099	
0.999675	0.000301179	0.0254874	0.000301644	0.99972	-0.0236446	-0.0254874	0.0236446	0.999395	-0.12931	0.119868	10.1757	
0.999613	0.000359065	0.0278264	0.00035967	0.999667	-0.02582	-0.0278264	0.02582	0.999279	-0.153975	0.142752	11.1004	
0.999545	0.000422143	0.0301686	0.000422914	0.999608	-0.0279993	-0.0301686	0.0279993	0.999153	-0.180805	0.16765	12.0249	
0.999471	0.000490434	0.032514	0.0004914	0.999544	-0.0301824	-0.032514	0.0301825	0.999015	-0.209803	0.194566	12.9493	
0.999392	0.000563962	0.0348624	0.000565153	0.999476	-0.0323694	-0.0348624	0.0323694	0.998868	-0.240974	0.223505	13.8736	
0.999307	0.000642746	0.0372138	0.000644195	0.999402	-0.03456	-0.0372138	0.0345601	0.99871	-0.274318	0.254468	14.7977	
0.999217	0.000726809	0.0395681	0.00072855	0.999324	-0.0367543	-0.0395681	0.0367543	0.998541	-0.309839	0.28746	15.7217	
0.99912	0.00081617	0.0419252	0.000818241	0.999241	-0.0389521	-0.0419251	0.0389521	0.998361	-0.34754	0.322484	16.6455	
0.999019	0.000910849	0.0442849	0.00091329	0.999152	-0.0411533	-0.0442849	0.0411533	0.998171	-0.387423	0.359543	17.5692	
0.998911	0.00101086	0.0466473	0.00101372	0.999059	-0.0433579	-0.0466472	0.0433579	0.99797	-0.429491	0.39864	18.4926	
0.998798	0.00111624	0.0490121	0.00111954	0.998961	-0.0455657	-0.0490121	0.0455658	0.997758	-0.473745	0.439778	19.4159	
0.998678	0.00122698	0.0513794	0.00123079	0.998857	-0.0477767	-0.0513793	0.0477768	0.997536	-0.520189	0.482961	20.339	
0.998554	0.00134311	0.053749	0.00134748	0.998749	-0.0499909	-0.0537489	0.049991	0.997302	-0.568824	0.528191	21.2619	
0.998423	0.00146466	0.0561208	0.00146962	0.998635	-0.052208	-0.0561207	0.0522082	0.997058	-0.619653	0.575471	22.1845	
0.998286	0.00159162	0.0584947	0.00159724	0.998516	-0.0544281	-0.0584946	0.0544283	0.996803	-0.672677	0.624804	23.1069	
0.998144	0.00172402	0.0608707	0.00173035	0.998393	-0.0566511	-0.0608705	0.0566513	0.996537	-0.727898	0.676192	24.0291	
0.997996	0.00186188	0.0632486	0.00186898	0.998264	-0.0588768	-0.0632484	0.058877	0.99626	-0.785319	0.729639	24.951	
0.997842	0.0020052	0.0656284	0.00201313	0.998129	-0.0611052	-0.0656282	0.0611054	0.995971	-0.844941	0.785146	25.8727	
0.997682	0.002154	0.06801	0.00216283	0.99799	-0.0633361	-0.0680097	0.0633364	0.995672	-0.906765	0.842716	26.7941	
0.997517	0.0023083	0.0703932	0.00231808	0.997845	-0.0655696	-0.0703928	0.0655699	0.995362	-0.970794	0.902352	27.7152	
0.997345	0.0024681	0.0727779	0.00247891	0.997695	-0.0678055	-0.0727776	0.0678059	0.995041	-1.03703	0.964055	28.636	
0.997168	0.00263342	0.0751642	0.00264533	0.99754	-0.0700437	-0.0751638	0.0700442	0.994708	-1.10547	1.02783	29.5565	
0.996984	0.00280427	0.0775518	0.00281735	0.99738	-0.0722842	-0.0775514	0.0722847	0.994364	-1.17612	1.09367	30.4767	
0.996795	0.00298066	0.0799408	0.00299498	0.997215	-0.0745269	-0.0799402	0.0745274	0.99401	-1.24898	1.16159	31.3966	
0.9966	0.00316259	0.0823309	0.00317824	0.997044	-0.0767716	-0.0823303	0.0767723	0.993644	-1.32405	1.23159	32.3161	
0.996399	0.00335009	0.0847222	0.00336713	0.996867	-0.0790183	-0.0847215	0.0790191	0.993266	-1.40133	1.30366	33.2353	
0.996192	0.00354315	0.0871144	0.00356168	0.996686	-0.081267	-0.0871137	0.0812678	0.992878	-1.48083	1.37781	34.1541	
0.995979	0.00374179	0.0895076	0.00376188	0.996499	-0.0835174	-0.0895068	0.0835183	0.992478	-1.56254	1.45405	35.0726	
0.99576	0.00394601	0.0919016	0.00396775	0.996307	-0.0857696	-0.0919007	0.0857706	0.992067	-1.64646	1.53237	35.9907	
0.995535	0.00415582	0.0942964	0.00417931	0.99611	-0.0880235	-0.0942954	0.0880246	0.991645	-1.7326	1.61277	36.9084	
0.995305	0.00437122	0.0966918	0.00439654	0.995907	-0.0902789	-0.0966907	0.0902801	0.991212	-1.82096	1.69526	37.8258	
0.995068	0.00459222	0.0990878	0.00461948	0.995699	-0.0925358	-0.0990865	0.0925371	0.990767	-1.91153	1.77983	38.7427	
0.994825	0.00481883	0.101484	0.00484811	0.995485	-0.0947941	-0.101483	0.0947955	0.990311	-2.00432	1.8665	39.6592	
0.994577	0.00505105	0.103881	0.00508246	0.995266	-0.0970537	-0.10388	0.0970553	0.989843	-2.09932	1.95525	40.5752	
0.994322	0.00528889	0.106278	0.00532251	0.995042	-0.0993145	-0.106276	0.0993163	0.989364	-2.19655	2.0461	41.4909	
0.994062	0.00553234	0.108675	0.00556829	0.994812	-0.101576	-0.108674	0.101578	0.988874	-2.29599	2.13904	42.4061	
0.993795	0.00578141	0.111073	0.0058198	0.994577	-0.103839	-0.111071	0.103842	0.988372	-2.39765	2.23407	43.3208	
