1	0	0	0	1	0	0	0	1	0	0	0	
0.999995	-3.66471e-06	-0.0030744	-3.66471e-06	0.999997	-0.00238401	0.0030744	0.00238401	0.999992	0.00114514	0.000887985	0.744948	
0.999981	-1.46613e-05	-0.00614814	-1.4672e-05	0.999989	-0.00477101	0.00614814	0.00477101	0.99997	0.0045803	0.00355305	1.48988	
0.999957	-3.29957e-05	-0.00922115	-3.30388e-05	0.999974	-0.00716096	0.00922115	0.00716096	0.999932	0.010305	0.00799742	2.2348	
0.999924	-5.86739e-05	-0.0122934	-5.87818e-05	0.999954	-0.00955381	0.0122934	0.00955381	0.999879	0.0183186	0.0142233	2.97968	
0.999882	-9.17014e-05	-0.0153647	-9.19172e-05	0.999929	-0.0119495	0.0153647	0.0119495	0.999811	0.0286206	0.0222327	3.72451	
0.99983	-0.000132083	-0.0184352	-0.000132461	0.999897	-0.014348	0.0184352	0.014348	0.999727	0.0412102	0.0320279	4.46929	
0.999769	-0.000179825	-0.0215047	-0.000180429	0.99986	-0.0167493	0.0215047	0.0167493	0.999628	0.0560868	0.0436109	5.214	
0.999698	-0.000234931	-0.0245731	-0.000235838	0.999817	-0.0191532	0.0245731	0.0191532	0.999515	0.0732497	0.0569836	5.95863	
0.999618	-0.000297405	-0.0276404	-0.000298701	0.999768	-0.0215598	0.0276404	0.0215599	0.999385	0.0926979	0.0721483	6.70317	
0.999528	-0.000367253	-0.0307066	-0.000369035	0.999713	-0.0239691	0.0307066	0.0239691	0.999241	0.114431	0.0891067	7.44761	
0.999429	-0.000444476	-0.0337715	-0.000446854	0.999652	-0.0263808	0.0337715	0.0263809	0.999081	0.138447	0.107861	8.19194	
0.999321	-0.000529081	-0.0368351	-0.000532172	0.999585	-0.0287951	0.0368351	0.0287952	0.998906	0.164746	0.128413	8.93614	
0.999204	-0.000621069	-0.0398974	-0.000625004	0.999513	-0.0312119	0.0398973	0.031212	0.998716	0.193327	0.150764	9.6802	
0.999077	-0.000720443	-0.0429582	-0.000725364	0.999434	-0.0336311	0.0429581	0.0336312	0.998511	0.224189	0.174916	10.4241	
0.99894	-0.000827207	-0.0460175	-0.000833265	0.99935	-0.0360526	0.0460174	0.0360527	0.99829	0.25733	0.200872	11.1679	
0.998795	-0.000941364	-0.0490753	-0.000948721	0.999259	-0.0384764	0.0490752	0.0384766	0.998054	0.29275	0.228632	11.9115	
0.99864	-0.00106291	-0.0521315	-0.00107174	0.999163	-0.0409025	0.0521313	0.0409028	0.997802	0.330447	0.258199	12.6549	
0.998475	-0.00119186	-0.055186	-0.00120235	0.99906	-0.0433309	0.0551858	0.0433311	0.997535	0.37042	0.289574	13.3981	
0.998302	-0.00132821	-0.0582387	-0.00134055	0.998952	-0.0457613	0.0582385	0.0457617	0.997253	0.412667	0.322759	14.1411	
0.998119	-0.00147195	-0.0612897	-0.00148635	0.998837	-0.0481939	0.0612894	0.0481944	0.996956	0.457188	0.357755	14.8839	
0.997927	-0.00162309	-0.0643388	-0.00163977	0.998716	-0.0506286	0.0643384	0.0506291	0.996643	0.503982	0.394564	15.6265	
0.997725	-0.00178164	-0.067386	-0.00180082	0.998589	-0.0530653	0.0673854	0.0530659	0.996315	0.553045	0.433188	16.3688	
0.997515	-0.00194759	-0.0704311	-0.00196952	0.998457	-0.0555039	0.0704305	0.0555047	0.995971	0.604379	0.473628	17.1109	
0.997295	-0.00212094	-0.0734743	-0.00214586	0.998317	-0.0579445	0.0734735	0.0579454	0.995612	0.657979	0.515885	17.8527	
0.997066	-0.00230169	-0.0765153	-0.00232987	0.998172	-0.0603869	0.0765144	0.060388	0.995238	0.713846	0.559962	18.5942	
0.996827	-0.00248985	-0.0795541	-0.00252156	0.998021	-0.0628312	0.0795531	0.0628324	0.994848	0.771977	0.605858	19.3355	
0.99658	-0.00268541	-0.0825907	-0.00272092	0.997863	-0.0652772	0.0825895	0.0652786	0.994443	0.832371	0.653577	20.0764	
0.996323	-0.00288837	-0.085625	-0.00292799	0.9977	-0.0677249	0.0856237	0.0677266	0.994023	0.895027	0.703118	20.8171	
0.996057	-0.00309873	-0.0886569	-0.00314275	0.99753	-0.0701743	0.0886554	0.0701762	0.993587	0.959941	0.754483	21.5574	
0.995782	-0.00331649	-0.0916865	-0.00336524	0.997354	-0.0726252	0.0916847	0.0726275	0.993136	1.02711	0.807674	22.2974	
0.995498	-0.00354164	-0.0947135	-0.00359544	0.997171	-0.0750778	0.0947115	0.0750804	0.992669	1.09654	0.862691	23.0371	
0.995205	-0.0037742	-0.097738	-0.00383338	0.996983	-0.0775319	0.0977357	0.0775348	0.992188	1.16822	0.919537	23.7764	
0.994903	-0.00401414	-0.10076	-0.00407907	0.996788	-0.0799874	0.100757	0.0799907	0.99169	1.24216	0.978211	24.5154	
0.994591	-0.00426148	-0.103779	-0.0043325	0.996586	-0.0824443	0.103776	0.082448	0.991177	1.31834	1.03872	25.2539	
0.994271	-0.00451621	-0.106796	-0.00459369	0.996379	-0.0849026	0.106792	0.0849067	0.990649	1.39677	1.10105	25.9921	
0.993941	-0.00477833	-0.109809	-0.00486265	0.996165	-0.0873621	0.109806	0.0873668	0.990106	1.47745	1.16522	26.7299	
0.993603	-0.00504783	-0.11282	-0.00513938	0.995944	-0.089823	0.112816	0.0898282	0.989547	1.56037	1.23122	27.4673	
0.993255	-0.00532471	-0.115828	-0.0054239	0.995718	-0.092285	0.115824	0.0922908	0.988973	1.64553	1.29905	28.2042	
0.992898	-0.00560896	-0.118833	-0.0057162	0.995485	-0.0947482	0.118828	0.0947546	0.988383	1.73294	1.36872	28.9407	
0.992533	-0.00590059	-0.121835	-0.0060163	0.995245	-0.0972125	0.12183	0.0972196	0.987778	1.82257	1.44023	29.6768	
0.992158	-0.00619959	-0.124834	-0.00632421	0.995	-0.0996778	0.124828	0.0996856	0.987158	1.91445	1.51357	30.4124	
0.991775	-0.00650596	-0.12783	-0.00663992	0.994747	-0.102144	0.127823	0.102153	0.986522	2.00855	1.58875	31.1476	
0.991382	-0.00681968	-0.130823	-0.00696345	0.994489	-0.104611	0.130815	0.104621	0.985871	2.10489	1.66577	31.8822	
0.990981	-0.00714076	-0.133812	-0.0072948	0.994224	-0.10708	0.133804	0.10709	0.985205	2.20346	1.74463	32.6164	
0.990571	-0.00746919	-0.136798	-0.00763398	0.993952	-0.109549	0.136789	0.10956	0.984523	2.30424	1.82532	33.3501	
0.990152	-0.00780497	-0.139781	-0.00798099	0.993674	-0.112018	0.139771	0.112031	0.983826	2.40726	1.90786	34.0832	
0.989724	-0.00814808	-0.14276	-0.00833584	0.99339	-0.114489	0.142749	0.114502	0.983113	2.51249	1.99224	34.8159	
0.989287	-0.00849853	-0.145736	-0.00869853	0.993099	-0.11696	0.145724	0.116975	0.982386	2.61994	2.07846	35.548	
0.988842	-0.00885631	-0.148708	-0.00906907	0.992801	-0.119432	0.148695	0.119448	0.981643	2.7296	2.16652	36.2795	
0.988387	-0.00922141	-0.151676	-0.00944746	0.992497	-0.121904	0.151662	0.121922	0.980884	2.84148	2.25642	37.0105	
0.987924	-0.00959382	-0.154641	-0.00983371	0.992186	-0.124377	0.154626	0.124396	0.98011	2.95556	2.34817	37.7409	
0.987452	-0.00997355	-0.157602	-0.0102278	0.991869	-0.12685	0.157586	0.126871	0.979321	3.07185	2.44176	38.4708	
0.987322	-0.0100801	-0.158411	-0.0108859	0.991332	-0.130929	0.158358	0.130993	0.978654	3.18953	2.53781	39.2001	
